STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/30/2013,,,18,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/31/2013,,,0,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/1/2013,,,0,-19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/2/2013,,,8,-11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/3/2013,,,10,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/4/2013,,,18,-3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/5/2013,,,27,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/6/2013,,,22,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/7/2013,0,,24,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/8/2013,0,,23,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/9/2013,,,29,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/10/2013,,,30,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/11/2013,,,25,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/12/2013,0,,26,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/13/2013,,,33,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/14/2013,0,,29,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/15/2013,,,13,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/16/2013,,,12,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/17/2013,0,,28,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/18/2013,,,31,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/19/2013,0,,-1,-12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/20/2013,0,,9,-19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/21/2013,0,,19,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/22/2013,,,23,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/23/2013,0,,27,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/24/2013,0,,26,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/25/2013,0,,26,8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/26/2013,0,,29,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/27/2013,0,,34,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/28/2013,0,,26,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/1/2013,0,,27,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/2/2013,0,,23,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/3/2013,0,,27,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/4/2013,,,25,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/5/2013,,,29,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/6/2013,0,,24,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/7/2013,0,,25,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/8/2013,,,31,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/9/2013,,,33,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/10/2013,0,,27,14
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/11/2013,0,,22,4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/12/2013,0,,23,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/13/2013,0,,24,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/14/2013,0,,34,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/15/2013,,,30,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/16/2013,0,,22,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/17/2013,,,24,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/18/2013,,,31,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/19/2013,0,,13,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/20/2013,0,,14,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/21/2013,0,,23,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/22/2013,0,,29,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/23/2013,0,,29,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/24/2013,0,,31,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/25/2013,0,,32,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/26/2013,0,,32,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/27/2013,0,,34,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/28/2013,0,,37,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/29/2013,0.02,,42,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/30/2013,0.16,,41,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/31/2013,0,,32,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/1/2013,0,,25,10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/2/2013,0,,31,10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/3/2013,0,,44,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/4/2013,0,,39,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/5/2013,0,,33,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/6/2013,0.15,,38,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/7/2013,0.14,,39,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/8/2013,0,,39,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/9/2013,0,,33,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/10/2013,0,,37,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/11/2013,0.09,,33,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/12/2013,0.02,,32,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/13/2013,0,,34,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/14/2013,0.22,,33,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/15/2013,0,,33,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/16/2013,0,,35,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/17/2013,0.1,,37,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/18/2013,0.14,,32,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/19/2013,0,,33,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/20/2013,0,,33,10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/21/2013,0.2,,41,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/22/2013,0.11,,33,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/23/2013,0,,34,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/24/2013,0.06,,40,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/25/2013,0.03,,45,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/26/2013,0,,62,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/27/2013,0,,70,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/28/2013,0,,66,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/29/2013,0,,69,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/30/2013,0,,63,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/1/2013,0,,41,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/2/2013,0,,42,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/3/2013,0,,45,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/4/2013,0.03,,38,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/5/2013,0,,53,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/6/2013,0,,69,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/7/2013,0,,75,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/8/2013,0.26,,61,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/9/2013,0.01,,63,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/10/2013,0.01,,66,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/11/2013,0,,50,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/12/2013,0,,58,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/13/2013,0,,82,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/14/2013,0,,93,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/15/2013,0,,80,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/16/2013,0,,79,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/17/2013,0.76,,66,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/18/2013,0.29,,75,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/19/2013,0.19,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/20/2013,0.63,,66,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/21/2013,0.15,,53,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/22/2013,0.3,,58,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/23/2013,0,,63,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/24/2013,0.42,,66,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/25/2013,0,,60,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/26/2013,0,,57,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/27/2013,0,,63,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/28/2013,0,,63,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/29/2013,0.2,,69,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/30/2013,0.37,,77,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/31/2013,0.02,,63,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/1/2013,0.02,,60,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/2/2013,0,,64,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/3/2013,0,,63,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/4/2013,0.77,,58,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/5/2013,0.04,,63,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/6/2013,0,,58,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/7/2013,0,,65,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/8/2013,0,,68,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/9/2013,0.51,,61,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/10/2013,0,,73,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/11/2013,0.07,,77,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/12/2013,0,,73,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/13/2013,0,,77,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/14/2013,0,,78,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/15/2013,0,,78,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/16/2013,0,,85,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/17/2013,0,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/18/2013,0,,76,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/19/2013,0,,85,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/20/2013,1.39,,86,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/21/2013,0.48,,76,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/22/2013,0,,77,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/23/2013,0.32,,78,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/24/2013,0,,80,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/25/2013,0,,85,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/26/2013,0,,84,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/27/2013,0,,83,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/28/2013,0,,78,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/29/2013,0,,79,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/30/2013,0,,81,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/1/2013,0,,84,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/2/2013,0,,85,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/3/2013,0,,84,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/4/2013,0,,89,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/5/2013,0,,88,70
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/6/2013,0.05,,76,70
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/7/2013,0,,89,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/8/2013,0,,86,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/9/2013,0.37,,83,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/10/2013,0,,78,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/11/2013,0,,84,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/12/2013,0.77,,91,70
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/13/2013,0,,77,70
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/14/2013,1.08,,70,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/15/2013,0.03,,84,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/16/2013,0,,87,72
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/17/2013,0,,88,71
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/18/2013,0,,90,75
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/19/2013,0.25,,80,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/20/2013,0,,75,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/21/2013,0,,80,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/22/2013,0,,76,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/23/2013,0,,75,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/24/2013,0,,78,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/25/2013,0.07,,77,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/26/2013,0.06,,68,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/27/2013,0,,69,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/28/2013,0,,74,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/29/2013,0.04,,74,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/30/2013,0,,76,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/31/2013,0,,78,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/1/2013,0,,79,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/2/2013,0,,75,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/3/2013,0,,76,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/4/2013,0.21,,76,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/5/2013,0.03,,74,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/6/2013,0.85,,82,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/7/2013,0,,74,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/8/2013,0,,73,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/9/2013,0,,71,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/10/2013,0,,73,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/11/2013,0,,78,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/12/2013,0,,78,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/13/2013,0,,75,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/14/2013,0,,75,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/15/2013,0,,77,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/16/2013,0,,78,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/17/2013,0,,81,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/18/2013,0,,81,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/19/2013,0,,88,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/20/2013,0,,90,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/21/2013,0,,90,69
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/22/2013,0,,83,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/23/2013,0,,86,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/24/2013,0.15,,90,70
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/25/2013,0,,92,74
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/26/2013,0,,94,73
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/27/2013,0,,92,71
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/28/2013,0,,86,70
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/29/2013,0,,93,72
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/30/2013,0,,84,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/31/2013,0.66,,90,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/1/2013,0,,67,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/2/2013,0,,70,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/3/2013,0,,79,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/4/2013,0,,83,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/5/2013,0,,85,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/6/2013,0,,88,68
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/7/2013,0,,91,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/8/2013,0.14,,70,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/9/2013,0.12,,80,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/10/2013,0.01,,77,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/11/2013,0,,83,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/12/2013,0,,72,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/13/2013,0,,71,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/14/2013,1.02,,65,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/15/2013,0,,61,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/16/2013,0,,66,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/17/2013,0,,62,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/18/2013,0,,76,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/19/2013,0.32,,74,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/20/2013,0.08,,57,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/21/2013,0,,62,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/22/2013,0,,76,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/23/2013,0,,74,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/24/2013,0,,73,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/25/2013,0,,73,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/26/2013,0,,81,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/27/2013,0.25,,76,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/28/2013,0.33,,63,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/29/2013,0,,75,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/30/2013,0,,75,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/1/2013,0,,70,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/2/2013,0.94,,68,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/3/2013,0.12,,54,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/4/2013,0.23,,55,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/5/2013,0.08,,54,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/6/2013,0.05,,57,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/7/2013,0,,65,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/8/2013,0,,77,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/9/2013,0,,71,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/10/2013,0,,78,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/11/2013,0.29,,66,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/12/2013,0.05,,50,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/13/2013,0,,58,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/14/2013,0.85,,47,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/15/2013,0.5,,46,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/16/2013,0,,55,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/17/2013,0.24,,46,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/18/2013,0,,49,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/19/2013,0.03,,41,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/20/2013,0.14,,40,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/21/2013,0,,38,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/22/2013,0,,39,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/23/2013,0,,38,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/24/2013,0,,40,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/25/2013,0,,59,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/26/2013,0,,41,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/27/2013,0,,53,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/28/2013,0,,38,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/29/2013,0.04,,34,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/30/2013,0.05,,41,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/31/2013,0,,40,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/1/2013,,,42,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/2/2013,,,48,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/3/2013,,,54,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/4/2013,,,48,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/5/2013,,,34,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/6/2013,,,41,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/7/2013,,,39,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/8/2013,,,41,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/9/2013,,,39,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/10/2013,,,36,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/11/2013,,,25,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/12/2013,,,31,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/13/2013,,,54,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/14/2013,,,48,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/15/2013,,,54,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/16/2013,,,45,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/17/2013,,,43,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/18/2013,,,30,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/19/2013,,,48,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/20/2013,,,49,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/21/2013,,,30,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/22/2013,,,25,4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/23/2013,,,12,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/24/2013,,,38,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/25/2013,,,36,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/26/2013,,,23,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/27/2013,,,22,4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/28/2013,,,22,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/29/2013,,,32,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/30/2013,,,32,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/1/2013,,,28,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/2/2013,,,33,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/3/2013,0,,32,28
